homoSapienGeneId	Human_Brain_Female	Human_Brain_Male1	Human_Brain_Male2	Human_Brain_Male3	Human_Brain_Male4	Human_Brain_Male5	Human_Cerebellum_Female	Human_Cerebellum_Male	Human_Heart_Female	Human_Heart_Male1	Human_Heart_Male2	Human_Kidney_Female	Human_Kidney_Male1	Human_Kidney_Male2	Human_Liver_Male1	Human_Liver_Male2	Human_Testis_Male1	Human_Testis_Male2	Chimpanzee_Brain_Male1	Chimpanzee_Brain_Male2	Chimpanzee_Brain_Male3	Chimpanzee_Brain_Male4	Chimpanzee_Brain_Male5	Chimpanzee_Brain_Female	Chimpanzee_Cerebellum_Male	Chimpanzee_Cerebellum_Female	Chimpanzee_Heart_Male	Chimpanzee_Heart_Female	Chimpanzee_Kidney_Male	Chimpanzee_Kidney_Female	Chimpanzee_Liver_Male	Chimpanzee_Liver_Female	Chimpanzee_Testis_Male	Gorilla_Brain_Female	Gorilla_Brain_Male	Gorilla_Cerebellum_Female	Gorilla_Cerebellum_Male	Gorilla_Heart_Female	Gorilla_Heart_Male	Gorilla_Kidney_Female	Gorilla_Kidney_Male	Gorilla_Liver_Female	Gorilla_Liver_Male	Gorilla_Testis_Male	Orangutan_Brain_Male	Orangutan_Brain_Female	Orangutan_Cerebellum_Female	Orangutan_Heart_Female	Orangutan_Heart_Male	Orangutan_Kidney_Female	Orangutan_Kidney_Male	Orangutan_Liver_Female	Orangutan_Liver_Male	Macaque_Brain_Female	Macaque_Brain_Male2	Macaque_Cerebellum_Female	Macaque_Cerebellum_Male	Macaque_Heart_Female	Macaque_Heart_Male	Macaque_Kidney_Female	Macaque_Kidney_Male	Macaque_Liver_Female	Macaque_Liver_Male	Macaque_Testis_Male2	Mouse_Brain_Female	Mouse_Brain_Male1	Mouse_Brain_Male2	Mouse_Cerebellum_Female	Mouse_Cerebellum_Male1	Mouse_Cerebellum_Male2	Mouse_Heart_Female	Mouse_Heart_Male1	Mouse_Heart_Male2	Mouse_Kidney_Female	Mouse_Kidney_Male1	Mouse_Kidney_Male2	Mouse_Liver_Female	Mouse_Liver_Male1	Mouse_Liver_Male2	Mouse_Testis_Male1	Mouse_Testis_Male2	Opossum_Brain_Female	Opossum_Brain_Male	Opossum_Cerebellum_Female	Opossum_Cerebellum_Male	Opossum_Heart_Female	Opossum_Heart_Male	Opossum_Kidney_Female	Opossum_Kidney_Male	Opossum_Liver_Female	Opossum_Liver_Male	Opossum_Testis_Male1	Opossum_Testis_Male2	Platypus_Brain_Female	Platypus_Brain_Male	Platypus_Cerebellum_Female	Platypus_Cerebellum_Male	Platypus_Heart_Female	Platypus_Heart_Male	Platypus_Kidney_Female	Platypus_Kidney_Male	Platypus_Liver_Female	Platypus_Liver_Male	Platypus_Testis_Male1	Platypus_Testis_Male2	Platypus_Testis_Male3	Chicken_Brain_Female	Chicken_Brain_Male	Chicken_Cerebellum_Female	Chicken_Cerebellum_Male	Chicken_Heart_Female	Chicken_Heart_Male	Chicken_Kidney_Female	Chicken_Kidney_Male	Chicken_Liver_Female	Chicken_Liver_Male	Chicken_Testis_Male1	Chicken_Testis_Male2
ENSG00000116857	108369	72719	94631	93885	43378	26149	80521	133850	21538	32977	18167	104723	128309	110921	83344	52117	41920	113059	95397	109258	91980	106297	108832	60471	38751	99959	16804	22901	205222	148228	20162	33119	41236	111895	81792	60720	48309	18960	17412	74600	89839	42314	55404	49700	101129	148443	37357	19204	14175	85518	112099	12183	17205	52202	78397	27088	36784	13703	32229	33084	17913	16567	43816	42280	44538	144925	33092	53516	25584	51363	17022	9292	13406	52479	46682	43010	16107	12695	18759	11317	10093	75979	17506	61367	56485	476	177	629	410	152	0	104101	234787	11346	13799	15748	18941	0	0	0	0	0	0	149	378	291	8795	4790	5943	6753	377	453	5689	3586	577	371	8786	4449
ENSG00000134909	234131	170084	255724	131995	25942	34591	56384	80037	9560	8358	6602	27943	20074	19710	13648	18668	26704	122442	103693	35045	67260	264570	102530	144437	55360	139894	5450	11282	60731	52550	5944	18423	55270	369750	172258	52611	41185	4499	2733	26878	36064	13048	10807	62034	10931	25580	2638	932	169	1430	2717	479	1654	258278	335147	75735	54398	3053	3617	12840	20815	10234	13584	78767	266050	928999	137095	147231	66939	76373	22853	10961	9599	62851	84534	53650	20241	14766	12548	21144	21989	304821	45053	49583	33264	4881	9568	29784	16385	6646	3861	28091	51149	106027	146426	59458	45142	1746	1190	56138	42780	20559	17401	28151	81678	44715	378007	180678	97023	98500	2488	938	31836	27576	4292	9752	21017	14379
ENSG00000136643	42880	30936	52806	13232	17401	1593	12831	30659	6364	6792	9776	11430	5162	12100	10333	6038	9275	50862	11677	18816	15981	34941	26833	15865	13412	24343	11777	6901	15886	7309	3018	12801	41837	38885	17120	11437	8447	2138	2288	6825	6375	5018	9253	23812	14989	30685	18552	8443	5590	5058	9901	7835	8269	17225	22925	18018	11679	4531	4057	4213	3542	5873	3534	44087	46246	124804	23995	57448	15610	32371	24656	10716	13219	12577	11557	12063	11721	8273	8852	7971	7756	62903	12640	14984	15469	6372	25285	6097	4771	2495	1716	6371	15020	351868	171483	234430	145353	21894	23453	22135	37762	42401	34596	48435	129252	75866	25749	17313	24201	21809	5738	3623	8352	5650	11591	5467	24926	36232
ENSG00000042781	456	456	380	75	0	152	806	1138	320	760	421	228	531	152	68821	18071	2438	13278	532	380	455	1742	911	438	1085	1697	2725	2183	757	603	4058	228	14730	300	338	148	75	525	75	0	111	704	152	41915	1801	1515	1834	861	228	1057	1045	1011	3065	76	0	129	0	0	0	0	0	0	0	574	76	402	75	301	202	151	227	0	76	152	0	228	225	152	1549	39415	38314	151	122	76	149	0	0	678	304	758	1137	4822	10298	101	521	376	150	227	0	680	228	0	0	228	750	302	3392	1307	798	641	226	152	76	0	151	152	5819	3751
ENSG00000113070	13751	7660	6291	10309	27907	1669	10226	23211	22539	30104	20122	6178	4934	8250	682	1372	2635	26379	2730	4338	6619	4285	6596	3097	6062	11087	26604	12325	17185	6597	1283	3106	3860	9555	8066	8680	9245	18895	17635	11067	9582	1593	6431	12860	379	1486	2369	4828	3984	3797	4163	2819	360	3333	3489	14066	14532	19500	8839	5063	2277	19885	3955	2067	13251	32080	5134	31469	8635	20210	28775	12573	20895	11735	13941	28091	1365	683	304	1063	1515	2689	303	2401	2540	956	1124	5577	2932	393	355	0	76	3071	2038	16162	15824	110	363	2664	6977	1860	982	75	937	791	640	885	3296	6487	260	2182	14641	10116	9122	28004	1142	151
ENSG00000169019	4573	4312	7021	1656	1063	455	3082	6033	2805	2118	4688	18349	684	14546	3618	2192	3239	12465	1091	4699	3479	7302	6000	4004	3632	6100	12461	9991	21872	10993	1962	5570	16545	7925	3026	4169	3030	2876	1512	16801	30520	6759	7964	11546	1327	3277	2033	2227	1548	4505	8945	1756	2879	2242	2340	3631	1898	981	1701	6241	5064	2196	1275	4518	25734	67116	14270	14375	7620	14505	13035	11588	13557	20468	22321	16855	10634	7104	9266	4949	4550	14318	1051	2949	1117	1209	7084	1995	1952	3296	2263	1920	3314	64123	37753	32062	22724	8387	12243	8368	26916	15712	9932	4081	26593	11573	8615	8425	8443	14676	4890	2807	13652	7060	10740	4313	9975	15149
ENSG00000144063	75	152	76	304	0	0	76	519	1209	4744	3250	1165	957	809	75	530	505	3059	1216	683	605	1211	835	446	76	228	11602	6375	1897	2049	228	1139	684	123	128	46	0	1866	4435	672	670	75	794	302	432	2615	1111	5543	1033	387	939	480	208	456	228	0	0	1801	5597	2370	3742	303	446	684	980	2110	607	1290	1283	985	9614	6058	2680	1062	985	1368	0	152	0	2430	1257	126	0	0	0	1123	2040	326	152	0	0	0	76	0	0	0	0	250	234	1373	1266	896	548	0	304	151	2273	833	2813	3128	3052	1737	1963	3169	379	1384	1580	976
ENSG00000141084	27824	26449	24102	21183	23615	4316	101084	128940	17967	33991	22544	40202	32285	37036	51154	38027	16182	72271	16820	17155	18049	19561	20636	16228	43658	68615	22463	29861	59738	53363	36648	91846	63699	44896	28762	79069	42792	21544	11559	35462	48785	62711	42127	42147	6201	14376	17718	4861	4644	14806	13190	3664	35726	24358	34930	46730	47066	21462	24138	23580	24273	56400	318658	72674	58298	165055	33324	99717	51743	71158	61288	46575	52388	46180	46518	49779	103952	87815	112439	124909	149603	21518	2174	8050	8745	11095	19856	11369	3771	11871	7368	10005	26961	28774	11014	32911	17705	8807	7565	15673	13629	35612	23305	4443	16821	12940	24711	14885	23042	25535	20914	20404	36110	29947	46703	28654	152316	176396
ENSG00000088899	372028	253331	291259	302116	44780	76833	903273	1009332	26352	33927	30061	120337	111397	87163	18120	15220	9705	23915	389144	240980	198605	345212	282601	304093	322974	430338	9863	17405	133655	96009	13663	16426	11139	467867	339622	442835	198152	10522	4552	76349	110827	25757	16320	7849	118654	188244	36380	2006	1773	18814	24427	649	3677	233362	393363	140120	213189	10355	9897	28696	30806	8344	32571	16073	296769	898339	222813	202745	78038	156028	14292	7811	10889	176850	182254	323189	37568	31876	46485	4329	7264	384666	156790	111040	125095	94146	101845	145238	82109	3017	1863	11796	29162	13022	39196	14975	7896	1873	1489	2490	2656	152	226	0	832	262	26429	13987	52639	51619	4958	2822	33135	13444	33304	24520	5398	3267
ENSG00000113946	379	152	757	129	0	76	0	76	0	0	0	13544	5988	22729	684	303	32	530	0	75	228	97	76	152	76	0	0	0	79994	4872	76	0	346	411	131	0	0	0	0	10334	18213	151	76	56	0	0	0	0	0	6869	17867	0	152	0	76	0	76	0	0	10128	8608	76	76	303	0	0	0	0	0	0	0	0	0	9874	7628	21545	0	0	0	0	0	40	0	0	0	0	0	8994	6864	0	0	75	123	0	0	0	0	0	0	2276	3494	0	0	0	454	152	0	0	0	0	0	0	7786	10303	0	76	236	382
ENSG00000182359	11155	6007	9225	6672	3476	2040	9242	20742	2520	3642	2953	4043	1676	4335	6602	2289	3168	12198	1078	3281	2679	6849	4404	3359	6645	9588	6831	3359	8250	3468	528	1316	2695	6953	2280	8579	5245	836	228	3785	5242	3026	3858	4343	606	1819	2336	2252	1054	378	3267	213	1736	3263	5097	10698	5208	1518	1140	1352	835	1140	617	12860	6005	14693	3017	6187	4007	6632	6941	6515	4293	3327	2780	2653	773	454	967	4214	3484	11702	1235	4694	3724	250	1782	379	695	303	365	684	1162	28482	31535	28091	19203	992	3111	4639	6938	2152	2754	3528	16036	5471	10325	4188	14357	13854	380	532	835	227	532	0	1282	3976
ENSG00000136011	96	147	235	147	125	7	293	208	95	483	452	229	604	606	58016	36343	4936	62596	223	44	115	147	249	227	105	0	240	219	773	317	76302	19966	30724	268	0	0	75	1352	148	216	193	25013	272129	4346	1086	764	418	427	75	900	646	116344	103922	450	138	343	159	681	2138	823	965	309700	102769	1669	1436	3516	728	2063	837	870	1114	1277	935	21312	5614	830	123703	67230	89530	14962	19848	1091	201	259	208	2360	452	95488	20669	44049	35050	0	900	14673	9407	9187	9551	4489	5566	2318	1899	75632	86363	60285	196246	55830	213	0	0	159	301	223	677	792	24836	53966	4881	2840
ENSG00000007541	57383	42824	42762	70154	37767	20321	27218	120063	21175	36690	26957	99934	127515	117498	36260	35437	55814	95741	59046	43251	29383	34870	33834	14467	14546	18593	4534	6953	67923	32696	5869	20760	37080	33751	46351	39933	11597	10238	4467	46632	31565	20263	10184	51751	20523	24617	13008	5244	2789	24239	29001	2998	10360	7384	12875	6842	8529	2858	5261	14205	17276	3776	14100	28058	116779	309740	52901	151296	81814	81519	58933	46206	31121	153432	208966	169942	36179	38483	48689	19888	20283	13608	1414	4854	4617	2398	7515	26864	10882	4892	4639	4353	10803	12589	12967	14172	12817	6632	5157	15604	19604	6240	6969	4043	16704	4336	7771	5690	10345	10980	3357	3591	11381	14590	6557	7061	37088	24200
ENSG00000243943	45552	28710	54292	15920	18130	1817	35991	57632	15640	12204	18820	16546	17906	20163	16216	7715	5996	54683	18182	21359	17499	36220	25343	26828	33368	61470	22268	19942	35714	21407	3559	8978	33743	76716	26946	49728	29424	11114	6065	28374	34266	20880	32484	44005	22741	61069	46971	26717	14323	30422	41591	15065	24532	35028	34206	48108	33252	14619	19043	12594	17114	4606	4630	42501	54749	172887	29123	81690	42546	46041	43916	24876	39563	22330	20249	24559	10317	7949	12610	16165	15092	249226	57287	92576	105966	28002	62088	55059	38369	33006	21903	129034	464151	24100	22429	42013	27606	9978	5230	9967	9740	7364	6991	5862	15568	12082	22428	14336	22801	24525	13098	10084	25693	13099	15809	7087	84164	160938
ENSG00000166166	27691	18655	21602	34590	36720	10816	22978	65043	8299	16499	12282	26689	30415	16651	17574	23652	10759	20691	11331	7667	8394	7721	11202	7148	7028	15741	1071	3948	8659	14390	2133	13298	2006	20619	30234	28507	16096	4819	3532	16139	16351	11390	16149	8419	7475	9355	3683	1784	753	4170	6381	2962	2723	11894	31203	7498	14734	4147	6626	6255	4033	3862	24527	8784	17252	64913	10631	17326	9495	9164	6567	5323	6067	3923	7146	7641	12943	14916	3858	6345	4840	9713	2886	9677	12973	3220	4622	2193	1666	1401	2795	2722	4697	8453	8809	5365	7482	1291	1169	3240	4687	861	2082	17377	55117	22869	4759	2372	4672	4402	5093	4766	7737	5469	2822	3167	37643	26986
ENSG00000117461	36274	45528	39080	13949	3795	3177	183009	296514	96566	36717	82395	33366	28088	26587	6451	6527	43819	241537	39271	34331	30208	104650	51309	50290	206608	226956	54727	56279	40016	54209	1745	7133	187175	79266	46224	190322	109692	25682	35388	33711	33769	7555	12820	190657	18823	52387	193723	34746	17684	19704	13034	5137	7033	8234	11353	124800	85034	14854	4570	7109	4987	2308	608	225932	71324	189821	30396	210090	74911	193047	23710	17662	10096	34644	22008	23039	2199	2354	3719	85703	112743	33616	13432	67850	100005	9233	17595	2273	1854	1330	790	17975	38109	48264	30021	68151	70202	18299	14313	9866	12608	6773	6940	53369	170206	106625	54075	26167	111688	132044	4333	3760	4326	3661	3127	1672	62897	147495
ENSG00000101844	3418	3583	4308	1334	3200	303	6775	9456	6608	7560	10928	14402	3949	14007	14919	8399	1130	6780	2434	3303	2927	4020	4053	1630	4249	5900	15953	10634	20242	13605	2990	14480	2361	4734	3090	6365	6755	5231	4694	13491	13471	13398	17156	2800	1976	6950	6994	13999	3489	9241	14855	10662	15377	2389	3884	7556	4227	6676	7138	6128	5972	7742	7966	2725	3115	7364	760	2103	975	1826	3585	3163	2310	3699	7913	3938	2574	1733	2459	441	273	17397	4963	5560	4747	12793	56978	17890	16512	10495	9877	1230	3857	29186	16728	20858	20375	37780	55277	7708	22500	9659	7334	8180	45726	19261	11716	6045	12690	19547	11359	8253	10930	10114	11645	5745	12472	18703
ENSG00000115947	22838	16275	32704	8241	5475	1083	20450	31062	5538	7779	8474	14758	7316	13404	15883	6901	3109	12439	7625	9877	11742	29260	19150	12507	15881	22578	19367	12722	52363	24465	2889	9394	14298	35582	12972	23541	18797	3948	1709	20575	29681	18087	32236	30109	10535	22162	20492	16759	5616	6582	17793	6410	13688	8167	10790	18510	10628	4143	5964	4321	3617	2125	2255	9366	45620	94401	16186	29009	12544	23172	15893	10726	9853	21765	19734	12503	12229	7763	8601	7781	10403	38207	8834	12865	13050	4426	18284	6508	4305	3011	2316	15865	25705	23483	9341	13005	9324	7298	7918	2522	7213	5025	2692	32234	105707	74117	12756	9493	10896	13170	4490	2963	6056	5779	4261	2380	20905	28048
ENSG00000088756	1289	1993	1868	151	76	73	0	379	455	452	228	10208	2782	7988	608	76	15708	136886	76	607	605	984	760	455	303	1518	3256	2261	50313	38492	227	152	168712	1703	489	227	530	152	455	15501	15605	1869	9988	83918	745	1292	303	1441	456	2793	5648	1139	1893	609	317	273	192	152	454	1111	1108	0	0	65271	531	2884	152	910	682	380	8871	5062	1745	10689	5967	8035	1138	304	304	4105	7284	595	301	52	152	69	517	6748	4270	762	76	5720	11941	1565	10	632	494	529	0	931	1668	1802	912	450	1867	1230	1001	119	1232	1068	386	152	3624	2059	1074	924	806	758
ENSG00000165678	304009	190009	317219	140052	43762	27598	158204	272624	181511	265775	337545	401144	148772	417090	275096	182411	78052	496641	106766	163153	141482	253760	228956	186355	126406	252688	698526	358846	741792	345034	119302	249966	306428	446133	171111	164718	92446	296806	71416	328976	480454	274611	337364	266070	167392	452577	156032	319406	194466	206295	307032	184547	204578	116513	178160	133386	98746	280735	164190	179945	112176	127729	246751	542808	211146	519851	119361	256195	124033	183778	293333	245636	279998	249265	292108	244781	160010	110181	146447	183648	194753	161736	34646	58793	54036	207903	580784	97009	69050	59378	46376	193255	611622	647426	350946	325107	274278	294753	271707	187463	364493	333019	269533	247400	1212870	510343	126564	88564	96742	114126	182933	164114	239295	232220	184648	177014	497785	443334
ENSG00000118873	51454	30174	51015	18681	7981	2906	40657	78744	15371	16531	17283	25564	5987	15744	17789	14368	4991	38349	11536	7720	9978	35338	20580	17296	31716	43592	30952	19437	42013	20296	5049	15091	27639	45459	18510	26891	13077	4768	4350	31137	24196	14623	20019	36159	12535	28671	17630	20429	6109	11012	11749	12347	10004	33013	50145	51973	37776	13461	9402	13652	13977	12809	11227	18732	94444	249826	48163	107426	40753	68264	41083	26469	35103	35985	29055	41085	26688	20242	27485	50955	47928	113932	17617	29468	28296	9563	38158	14686	12385	11562	9505	33177	65989	77732	58559	110907	83662	21411	11478	18494	24664	23419	21189	32299	111213	44798	81047	52870	61508	80378	18149	13438	27011	20232	31650	11891	29498	36900
ENSG00000178175	8494	6219	6839	5337	2271	608	6453	9108	21887	20569	15950	7285	4931	5393	1669	1518	530	4050	2804	605	1362	76	760	1671	1355	2254	13382	6593	8901	3720	760	759	1027	5725	3038	2048	2673	3872	14640	2441	5411	911	3002	5094	1468	3655	871	1756	2111	3939	2492	1517	3299	1138	1367	1009	758	2960	1064	1562	1214	1541	940	379	6363	12116	3716	12220	5410	5359	20341	12178	16589	4105	3864	5184	1801	1821	1897	304	194	20788	4445	7289	6989	22867	45131	11620	8252	3196	2227	304	526	2862	2321	4411	2733	5441	3677	2503	2507	761	378	80847	220192	148368	6977	5234	6138	5603	10521	7213	3114	4116	2304	1355	988	636
ENSG00000061794	28355	16558	28543	8794	10050	2111	21227	38490	10041	21654	16678	46807	19530	31728	58677	24679	4595	6948	10344	18442	14077	23848	19886	8812	8420	15730	26550	16528	64056	28035	8076	29872	6155	20290	12719	10086	9414	6372	3040	36710	55311	27475	53706	12648	2650	4632	2442	8369	2847	6945	14969	6200	6557	17557	22937	18173	16556	13926	16096	14507	18595	10864	14935	10819	13337	33907	8616	19182	8468	21540	69734	47893	49202	38593	35004	43026	24905	14746	23011	3681	6273	14071	4714	1562	2543	4539	28791	6221	6272	4969	2865	1807	2675	52282	24916	28369	19476	28617	51261	11330	44987	45833	24631	27621	124537	82754	8385	4628	7073	8171	20900	20459	7710	6694	12458	5891	15084	20292
ENSG00000166483	455	1744	760	227	304	0	6656	5966	12952	15774	24702	4048	9526	6084	12183	3207	9207	43724	227	152	340	228	377	883	2508	7751	18476	16859	10984	4003	1011	4909	38096	2084	650	8379	4297	6498	3246	4533	6774	3897	16821	21417	875	1588	9551	8509	3053	2610	5585	2146	2893	223	152	6939	2872	7119	4568	716	1387	4470	546	57626	27745	60321	13258	27494	9926	24022	16669	6526	23861	22489	8559	34135	27711	4076	23969	46457	61622	35145	8624	13404	13761	7537	19539	24202	12819	6725	3738	26054	56492	14925	6052	6488	5794	3095	2776	8239	12259	10209	4524	40363	130805	65998	7225	5290	3097	5997	1536	2422	4248	5067	1654	680	374136	470910
ENSG00000175352	71309	37395	94103	26969	2203	5625	69075	201783	379	530	530	1747	1219	2201	152	380	23378	111043	6608	6767	7847	18385	11105	15577	20300	61708	151	603	2683	3864	76	152	68514	24559	12238	37740	11156	16	12	712	639	594	462	37162	24361	57449	30686	437	228	759	734	228	926	3865	4727	834	120	0	0	0	76	0	0	6420	177454	405829	105997	137380	53177	106130	227	152	631	3312	3184	5308	0	76	76	3470	4582	51903	7685	24080	14677	9	0	151	0	0	74	0	0	9006	10706	916	807	3258	4260	1231	903	150	0	675	2712	368	28446	21083	7057	15186	0	0	226	76	0	0	548	271
ENSG00000197355	21873	12380	12517	16716	60653	2291	9928	10097	8154	16948	11429	50364	35251	21438	4533	2316	1894	19231	12174	9246	5132	7319	8135	8821	1277	9380	3672	8143	18202	15477	3009	8361	1283	28470	21989	11048	6379	13697	4955	36673	35063	9464	13147	5799	9282	16119	10310	5130	11058	15442	45576	7353	14534	1177	899	226	281	1143	925	2675	888	857	1082	47	14822	42343	9321	19766	10056	11032	9022	6244	7447	69470	77873	54706	3771	5167	2948	2800	1879	2002	495	302	273	2334	4319	27094	9071	2613	398	1355	2138	28235	21053	21262	18140	12432	7266	53552	85772	19462	18637	51933	118225	91191	2086	1681	4052	5355	1477	925	8563	5742	9036	5945	4281	8179
ENSG00000160588	910	1060	759	594	0	0	4840	10567	1443	831	834	3723	1901	2579	8238	3944	344	3160	152	0	76	449	111	455	5492	9289	1384	1351	3175	2000	307	1593	3187	825	464	4668	1949	151	227	1978	1346	3583	2871	794	135	316	702	216	150	834	680	1599	918	1782	2244	8354	7036	682	1060	2992	2068	2332	1052	5511	4251	14905	3450	12361	4977	19581	2423	1897	5536	7278	8073	14454	11665	9624	26696	2468	1855	2312	303	446	349	0	227	2206	1803	1471	713	1154	2866	2575	1476	1656	1820	481	514	1338	1593	964	914	3613	14135	6594	973	315	529	455	0	0	7596	5892	97	172	6632	12503
ENSG00000116679	88144	32983	61287	29792	81516	5491	96915	99273	62756	55939	77103	254449	122243	145610	53773	22728	17945	81206	21168	39641	39785	61535	65652	29881	73797	72498	169415	55623	971976	267360	49707	51561	84934	95605	35608	81910	51183	52678	29898	234053	340776	175141	161887	99534	21404	54958	44215	162167	68485	149248	332579	153264	62836	36730	58022	73233	52324	108017	54326	218573	198180	31362	27302	69945	164334	447981	87729	182850	63683	155862	1346561	1066674	1811051	731511	493036	538900	204750	128432	146140	140113	187924	136181	34149	48671	46474	287648	773058	207302	157100	7300	3199	27872	101155	153554	115231	72998	84388	96128	119839	180054	298953	68909	60770	67312	204500	88976	98805	60407	70915	98611	43701	47796	257496	185042	48825	46815	63198	68815
ENSG00000166263	1519	1664	1740	1463	1516	152	3559	4931	1971	1083	1974	6132	2128	5460	1064	684	679	6431	981	1948	1465	1537	2061	1055	1548	2509	5079	2490	38437	5671	1215	1364	6756	6451	1517	7355	2764	1973	828	17532	10602	59691	12626	10082	1580	2810	3561	3180	1131	6647	10191	2186	3357	379	340	1146	1247	633	694	2224	2544	453	76	3059	25220	67957	16833	26500	15339	32600	10180	6594	6680	32248	40481	39960	3412	1969	3249	3782	6282	13285	2492	2359	2152	666	5130	3248	2048	1326	649	3295	7362	7327	5302	4147	5684	1263	1516	970	2277	824	592	991	8140	2928	22894	10614	28275	37508	1872	834	7801	4587	374	394	12930	18310
ENSG00000157470	50372	29823	74359	23074	2505	2919	1213	1439	1138	5985	4869	13794	2520	7794	76	0	532	2568	29353	33080	32773	58763	49267	53283	984	1482	4586	1402	24519	16422	0	0	1878	118137	35572	605	350	1130	300	10745	11287	76	605	1896	16106	65634	753	1579	1691	1691	3572	0	0	21739	20109	530	243	6465	1330	6943	7509	0	0	188	142865	415449	60541	27807	9432	13383	12601	6306	8436	40183	18693	22616	2487	1737	908	650	1359	13071	2845	0	0	0	479	1083	1170	0	0	162	188	7804	4871	1051	357	164	573	535	380	0	0	278	1624	1064	35951	27122	618	1669	0	0	302	76	228	303	38376	46675
ENSG00000103978	47121	18673	29531	16173	49626	2500	20476	28368	15041	12510	22144	27532	11836	21427	22449	8865	12310	38612	10909	19117	19586	22942	28742	16222	16062	31731	25991	33324	40694	44407	6101	32693	45271	18663	9112	12909	9465	2927	2346	12266	12234	8728	12884	26465	11117	24205	26107	34372	9286	20752	28822	28680	32623	14776	20878	28148	15465	10107	12313	11596	8424	9779	9395	44855	36131	94839	23230	36948	15533	36314	19252	16090	20137	35672	35687	45927	14287	7346	13432	14876	21021	64373	15792	24450	26193	13750	45681	23170	13242	12573	7712	18878	47571	5143	3531	5858	2696	1827	3077	429	2309	3359	1728	1053	2884	2053	36840	26878	42322	59531	27871	18603	61168	45943	55410	32231	91158	191698
ENSG00000110427	266315	163108	347422	158024	3869	39267	83780	279219	1747	0	375	4110	3367	5290	76	0	1135	11400	53472	13406	25218	100090	44914	31951	53077	36034	0	228	149	321	0	76	6525	300912	137414	94911	41430	0	75	2125	2065	380	1232	5952	38577	78886	13228	225	0	76	0	0	226	46178	78200	26068	18590	0	151	76	76	0	0	1883	262160	823012	121971	271668	117202	209849	0	274	206	2198	456	228	0	0	0	994	2232	466755	108000	210861	202323	76	76	0	0	0	0	3987	10048	102405	129992	195431	136530	2352	1890	0	0	0	0	14623	48415	14880	78395	43704	31183	31967	151	151	0	66	0	0	2700	7663
ENSG00000002919	25131	14738	25014	14160	17895	1821	18762	29952	7592	8212	13170	20866	22622	22048	17988	17111	7362	24750	15740	20180	15786	17919	19180	16896	11998	24268	10298	10821	41531	30754	4259	33141	15665	7593	3846	3905	2277	1547	1102	5681	5121	2779	4048	5170	3693	9610	4381	2691	1702	6802	8942	2211	3727	13174	24134	19304	18502	9500	15305	14946	14959	9667	15415	41359	30732	88102	17239	30450	12181	23932	15662	10898	14065	10958	13157	18773	9907	7831	9842	18034	18419	42629	11224	17595	17719	4421	16599	5166	4466	5954	3242	4139	8104	7899	7596	5758	5917	4004	3041	3685	5230	3029	3002	3969	19840	8874	4009	2615	3377	4585	2994	6809	4092	2864	1792	3735	12959	3558
ENSG00000168530	0	0	0	0	0	0	0	0	76	75	0	0	0	0	0	75	4441	227	0	0	0	0	0	0	0	0	0	76	0	41	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6716	2022	75	0	0	0	0	162	258	23	151	228	165	22149	9194	7968	152	147	0	0	0	0	76	228	0	75	0	150	215	226	303	76	0	0	49753	181882	0	0	0	0	0	0	0	0	0	0	0	51	0	150	74	0	0	1209	1358	8082	1761	10826	898	254	323
ENSG00000081148	0	151	148	228	76	151	227	0	0	76	152	304	0	152	0	76	75	227	334	268	152	515	793	447	391	814	389	223	1157	838	153	251	314	228	380	430	152	0	76	76	0	292	380	531	228	521	715	482	76	380	454	152	438	76	0	76	0	0	76	151	304	0	0	454	1089	3155	607	1444	760	1744	76	76	152	1895	1659	1597	6450	1667	2500	4508	4375	109	0	51	76	0	0	76	0	530	3934	1060	1284	1218	1063	2473	1406	429	0	76	262	76	0	437	1666	701	4131	4755	7549	12651	5644	6888	6752	11621	2906	3582	38199	30582
ENSG00000123240	218692	118022	186105	84676	42838	13744	209724	171776	175147	91811	189756	154465	89628	123514	117406	94648	61424	365006	66897	93177	69995	112925	107527	104566	104214	141331	181138	163341	275655	216401	27572	402572	241121	105054	40231	39829	22672	41016	31459	79131	121224	35744	60831	189990	63760	143515	42377	96450	40919	41621	65288	46955	64547	43399	51062	25837	29622	19407	25165	12398	16968	13026	19123	617199	20240	59246	16168	40099	16478	34788	100334	89110	149962	23242	15252	23848	111274	43728	124453	116072	208946	7901	1530	3967	3253	3124	7643	2725	1475	2369	1697	2355	6122	122764	37040	56149	34297	22196	36782	27640	49755	52096	33804	47743	200163	108457	66925	49837	54963	73791	29839	19272	51164	36352	45855	20986	60961	121819
